# Lexia 3 full USB dump (control+bulk+interrupt, включая пустые)
# ts,type,xfer,dir,ep,bus,dev,status,length,caplen,setup,data
1786904420.151974,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.152131,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.152156,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.152254,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.152781,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.152958,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.152983,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.153109,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.153282,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.153381,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.153404,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.153491,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.154022,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.154079,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.154101,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.154184,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.154391,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.154467,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.154518,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.154583,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.154902,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.155021,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.155044,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.155118,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.155355,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.155454,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.155479,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.155556,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.155863,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.155917,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.155939,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.155987,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.156312,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.156358,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.156379,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.156421,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.156830,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.156889,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.156910,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.156955,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.157278,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.157331,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.157351,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.157395,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.157813,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.157868,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.157890,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.157943,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.158264,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.158328,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.158350,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.158401,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.158777,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.158832,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.158854,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.158904,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.159230,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.159293,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.159315,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.159366,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.159741,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.159795,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.159816,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.159866,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.160191,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.160246,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.160269,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.160319,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.160709,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.160773,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.160797,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.160855,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.161153,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.161331,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.161360,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.161627,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.161727,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.161910,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.161935,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.162074,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.162239,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.162363,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.162387,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.162471,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.162752,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.162871,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.162896,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.162967,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.163200,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.163277,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.163299,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.163357,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.163709,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.163795,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.163818,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.163878,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.164163,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.164424,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.164448,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.164514,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.164797,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.164854,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.164893,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.164946,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.165248,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.165314,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.165334,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.165382,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.165762,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.165830,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.165850,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.165899,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.166209,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.166387,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.166413,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.166513,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.166782,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.166856,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.166879,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.172346,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.172382,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.172706,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.172731,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.172859,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.173022,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.173153,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.173176,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.173248,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.173517,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.173621,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.173642,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.173717,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.174004,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.174119,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.174140,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.174197,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.174520,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.174621,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.174644,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.174701,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.175038,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.175111,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.175134,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.175228,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.175524,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.175654,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.175679,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.175759,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.175999,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.176068,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.176090,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.176149,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.176519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.176585,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.176607,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.176671,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.177035,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.177115,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.177138,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.177194,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.177520,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.177592,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.177615,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.177785,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.177997,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.178197,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.178220,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.178346,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.178843,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.178928,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.178950,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.179010,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.180931,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.181192,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.181218,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.181327,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.181567,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.181670,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.181693,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.181758,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.182298,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.182459,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.182518,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.182604,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.183006,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.183120,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.183143,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.183203,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.183519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.183619,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.183642,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.183710,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.184042,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.184141,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.184164,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.184228,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.184520,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.184587,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.184609,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.184669,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.185001,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.185148,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.185171,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.185302,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.185527,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.185678,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.185701,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.185800,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.186038,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.186147,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.186168,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.186251,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.186518,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.186627,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.186650,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.186785,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.187005,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.187120,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.187144,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.187238,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.187519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.187633,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.187656,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.187728,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.188041,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.188181,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.188209,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.188326,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.188519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.188597,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.188619,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.188685,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.188999,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.189083,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.189105,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.189177,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.189519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.189637,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.189658,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.189727,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.190031,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.190257,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.190284,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.190466,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.190567,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.190744,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.190767,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.190931,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.191077,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.191164,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.191186,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.191250,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.191530,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.191647,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.191671,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.191778,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.192043,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.192184,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.192207,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.192271,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.192518,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.192587,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.192608,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.192665,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.192999,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.193103,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.193125,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.193186,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.193518,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.193627,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.193649,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.193716,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.194033,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.194116,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.194138,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.194205,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.194517,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.194602,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.194623,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.194714,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.194997,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.195344,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.195370,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.195560,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.195755,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.195868,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.195891,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.195956,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.196206,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.196267,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.196289,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.196342,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.196718,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.196779,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.196801,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.196856,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.197165,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.197239,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.197260,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.197324,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.197614,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.197691,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.197712,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.197779,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.198123,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.198276,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.198300,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.198420,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.198578,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.198678,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.198700,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.198784,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.199087,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.199228,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.199250,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.199356,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.199537,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.199603,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.199625,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.199682,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.200051,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.200152,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.200176,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.200241,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.200519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.200579,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.200601,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.200656,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.201012,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.201076,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.201098,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.201153,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.201520,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.201692,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.201716,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.201794,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.202050,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.202152,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.202176,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.202302,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.202527,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.202662,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.202685,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.202809,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.203011,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.203174,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.203197,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.203322,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.203519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.203639,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.203663,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.203771,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.204032,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.204126,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.204151,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.204222,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.204519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.204597,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.204622,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.204727,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.204996,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.205093,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.205116,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.205185,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.205519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.205616,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.205638,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.205723,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.206029,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.206144,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.206165,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.206238,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.206517,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.206595,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.206617,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.206708,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.207011,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.207114,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.207137,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.207212,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.207554,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.207641,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.207665,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.207745,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.208269,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.208374,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.208396,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.208471,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.210337,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.210719,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.210745,C,BULK,OUT,6,1,16,0,5,0,,
1786904420.211002,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904420.211311,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904420.211420,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904420.211444,C,BULK,OUT,6,1,16,0,5,0,,
